WigleWifi-1.4,appRelease=2.25,model=ASUS_Z01BDC,release=7.1.1,device=Z01B_1,display=NMF26F.WW_user_31.40.13.50_20170807,board=QC_Reference_Phone,brand=asus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
80:37:73:d7:43:8b,1112moson,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 18:21:36,1,-86,32.09236152,34.83377511,36.762939453125,16.687000274658203,WIFI
14:ae:db:42:3b:c5,BEZEQINT-3BC1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:21:36,1,-86,32.09236152,34.83377511,36.762939453125,16.687000274658203,WIFI
14:ae:db:b8:0d:f5,sos,[WPA2-PSK-CCMP][ESS],2017-11-08 18:21:36,6,-89,32.09236152,34.83377511,36.762939453125,16.687000274658203,WIFI
00:78:9e:fb:89:28,HOTBOX-12,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:21:39,11,-79,32.09236246,34.83375919,39.20867919921875,15.170000076293945,WIFI
10:0d:7f:8c:b6:cc,revez1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 18:21:39,11,-87,32.09236246,34.83375919,39.20867919921875,15.170000076293945,WIFI
70:62:b8:31:82:f6,kobi_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:21:39,1,-88,32.09236246,34.83375919,39.20867919921875,15.170000076293945,WIFI
f8:e9:03:11:d2:0b,bezeqNGN_009328_2.46Hz_1_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:21:39,11,-89,32.09236246,34.83375919,39.20867919921875,15.170000076293945,WIFI
00:25:86:c8:13:28,kostikil,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:21:42,7,-83,32.09235795,34.83371351,44.217041015625,15.170000076293945,WIFI
a0:ab:1b:61:9d:40,devorah2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:21:42,10,-85,32.09235795,34.83371351,44.217041015625,15.170000076293945,WIFI
42502_51721_4740680,GOLAN T,UNKNOWN;il,2017-11-08 18:21:42,0,-91,32.09235795,34.83371351,44.217041015625,15.170000076293945,GSM
70:62:b8:31:82:f6,kobi_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:21:45,1,-83,32.09235167,34.83371175,44.1925048828125,15.170000076293945,WIFI
d4:6e:0e:3c:11:5c,sos,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:21:45,6,-81,32.09235167,34.83371175,44.1925048828125,15.170000076293945,WIFI
14:ae:db:4c:e6:8d,Rolex1,[WPA2-PSK-CCMP][ESS],2017-11-08 18:21:48,11,-89,32.0923493,34.83371095,45.22528076171875,13.652999877929688,WIFI
06:ae:db:49:04:15,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 18:21:51,6,-91,32.09235118,34.83371065,44.90185546875,13.652999877929688,WIFI
00:1a:dd:c8:1f:c7,Kavim_WIFI,[ESS],2017-11-08 18:21:51,6,-87,32.09235118,34.83371065,44.90185546875,13.652999877929688,WIFI
14:ae:db:4c:e6:8d,Rolex1,[WPA2-PSK-CCMP][ESS],2017-11-08 18:21:54,11,-82,32.09235211,34.83371106,44.727294921875,13.652999877929688,WIFI
70:62:b8:31:82:f6,kobi_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:00,1,-77,32.09235276,34.83371044,44.98681640625,15.170000076293945,WIFI
14:ae:db:57:bc:ed,lilian,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:11,6,-88,32.09230168,34.83339062,42.7381591796875,15.170000076293945,WIFI
f8:ab:05:e9:23:ed,HOTBOX-5D8F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:11,1,-91,32.09230168,34.83339062,42.7381591796875,15.170000076293945,WIFI
14:ae:db:c8:5e:f5,Limormantsur,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:11,6,-91,32.09230168,34.83339062,42.7381591796875,15.170000076293945,WIFI
14:ae:db:b8:0d:f5,sos,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:13,6,-82,32.09230294,34.83319127,45.2860107421875,16.687000274658203,WIFI
e8:d1:1b:9a:35:d6,babani,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:14,11,-84,32.09229845,34.83310142,43.02838134765625,16.687000274658203,WIFI
c4:12:f5:f9:36:3e,grin2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:14,2,-90,32.09229845,34.83310142,43.02838134765625,16.687000274658203,WIFI
48:ee:0c:3b:72:07,malka,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:15,9,-85,32.09226962,34.83302312,44.9139404296875,18.203998565673828,WIFI
14:ae:db:57:4c:9d,bezeq3111,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:15,1,-86,32.09226962,34.83302312,44.9139404296875,18.203998565673828,WIFI
f8:ab:05:ea:43:07,babani,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:15,11,-86,32.09226962,34.83302312,44.9139404296875,18.203998565673828,WIFI
10:5a:f7:08:80:42,Juda,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:15,11,-92,32.09226962,34.83302312,44.9139404296875,18.203998565673828,WIFI
f8:ab:05:ea:43:2f,babani,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:16,1,-87,32.09223367,34.83289984,45.0128173828125,18.203998565673828,WIFI
84:a1:d1:0f:47:77,HOTBOX-4BC8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:16,1,-88,32.09223367,34.83289984,45.0128173828125,18.203998565673828,WIFI
1c:7e:e5:a6:96:33,ql-06183989,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:16,6,-92,32.09223367,34.83289984,45.0128173828125,18.203998565673828,WIFI
10:5a:f7:08:80:42,Juda,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:17,11,-84,32.09218515,34.83278582,44.464111328125,19.720998764038086,WIFI
00:78:9e:fa:6b:4d,Mali,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:22:17,1,-92,32.09218515,34.83278582,44.464111328125,19.720998764038086,WIFI
8e:f5:a3:f8:cb:06,sss,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:18,1,-47,32.0921522,34.83268222,46.9178466796875,19.720998764038086,WIFI
14:ae:db:4c:e6:8d,Rolex1,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:18,11,-79,32.0921522,34.83268222,46.9178466796875,19.720998764038086,WIFI
f8:e9:03:11:d2:0b,bezeqNGN_009328_2.46Hz_1_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:18,11,-89,32.0921522,34.83268222,46.9178466796875,19.720998764038086,WIFI
00:1a:dd:c8:1f:c7,Kavim_WIFI,[ESS],2017-11-08 18:22:18,6,-77,32.0921522,34.83268222,46.9178466796875,19.720998764038086,WIFI
d4:6e:0e:3c:11:5c,sos,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:22:18,6,-91,32.0921522,34.83268222,46.9178466796875,19.720998764038086,WIFI
14:ae:db:42:3b:c5,BEZEQINT-3BC1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:22:18,1,-90,32.0921522,34.83268222,46.9178466796875,19.720998764038086,WIFI
00:25:86:c8:13:28,kostikil,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:22:18,7,-87,32.0921522,34.83268222,46.9178466796875,19.720998764038086,WIFI
00:78:9e:fa:6b:4d,Mali,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:22:18,1,-87,32.0921522,34.83268222,46.9178466796875,19.720998764038086,WIFI
fc:3f:db:a1:44:fa,DIRECT-F6-HP DeskJet 3830 series,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:18,6,-86,32.0921522,34.83268222,46.9178466796875,19.720998764038086,WIFI
42502_51721_4740680,GOLAN T,UNKNOWN;il,2017-11-08 18:22:18,0,-91,32.0921522,34.83268222,46.9178466796875,19.720998764038086,GSM
1c:7e:e5:a6:96:33,ql-06183989,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:20,6,-85,32.09209003,34.8324811,47.02392578125,21.237998962402344,WIFI
dc:4a:3e:cf:4f:4e,DIRECT-B8-HP DeskJet 3830 series,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:20,6,-85,32.09209003,34.8324811,47.02392578125,21.237998962402344,WIFI
9c:d6:43:21:e9:eb,shy,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:20,6,-86,32.09209003,34.8324811,47.02392578125,21.237998962402344,WIFI
f8:e9:03:14:80:e4,Igal,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:20,1,-92,32.09209003,34.8324811,47.02392578125,21.237998962402344,WIFI
14:ae:db:b3:50:8d,shuki2018,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:20,11,-92,32.09209003,34.8324811,47.02392578125,21.237998962402344,WIFI
e8:d1:1b:73:79:56,HOTBOX-7950,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:20,11,-92,32.09209003,34.8324811,47.02392578125,21.237998962402344,WIFI
c4:04:15:4f:e3:8a,RobSign_2.4,[WPA-PSK-TKIP][ESS],2017-11-08 18:22:20,11,-90,32.09209003,34.8324811,47.02392578125,21.237998962402344,WIFI
5a:04:15:4f:e3:8b,Bezeq Free W0155D,[ESS],2017-11-08 18:22:20,11,-91,32.09209003,34.8324811,47.02392578125,21.237998962402344,WIFI
c4:04:15:4f:e3:8a,RobSign_2.4,[WPA-PSK-TKIP][ESS],2017-11-08 18:22:21,11,-85,32.09200853,34.83239284,47.3455810546875,22.7549991607666,WIFI
06:ae:db:b3:50:8d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:21,11,-88,32.09200853,34.83239284,47.3455810546875,22.7549991607666,WIFI
00:12:2a:1d:9f:e6,Home Wireless,[WPA-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:21,1,-88,32.09200853,34.83239284,47.3455810546875,22.7549991607666,WIFI
f8:e9:03:0e:59:db,kirill_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:21,1,-91,32.09200853,34.83239284,47.3455810546875,22.7549991607666,WIFI
14:af:db:3e:35:f2,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:21,11,-91,32.09200853,34.83239284,47.3455810546875,22.7549991607666,WIFI
14:ae:db:3e:35:f2,yosef-2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:21,11,-91,32.09200853,34.83239284,47.3455810546875,22.7549991607666,WIFI
14:ae:db:c8:5e:f5,Limormantsur,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:22,6,-90,32.09194995,34.83223433,47.58612060546875,21.237998962402344,WIFI
14:ae:db:b8:0d:f5,sos,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:23,6,-86,32.09192713,34.83212682,46.3388671875,21.237998962402344,WIFI
14:ae:db:b3:50:8d,shuki2018,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:23,11,-84,32.09192713,34.83212682,46.3388671875,21.237998962402344,WIFI
06:ae:db:b3:50:8d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:23,11,-83,32.09192713,34.83212682,46.3388671875,21.237998962402344,WIFI
e8:d1:1b:9a:35:d6,babani,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:24,11,-85,32.09190364,34.83203215,46.4632568359375,21.237998962402344,WIFI
c4:12:f5:f9:36:3e,grin2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:24,2,-90,32.09190364,34.83203215,46.4632568359375,21.237998962402344,WIFI
14:ae:db:b3:50:8d,shuki2018,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:24,11,-76,32.09190364,34.83203215,46.4632568359375,21.237998962402344,WIFI
06:ae:db:b3:50:8d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:24,11,-76,32.09190364,34.83203215,46.4632568359375,21.237998962402344,WIFI
14:ae:db:3e:fa:7a,Bezeq_WiFi_2.4osama,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:24,10,-83,32.09190364,34.83203215,46.4632568359375,21.237998962402344,WIFI
06:ae:db:c0:4b:bd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:24,1,-86,32.09190364,34.83203215,46.4632568359375,21.237998962402344,WIFI
14:ae:db:c0:4b:bd,dasi202,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:24,1,-87,32.09190364,34.83203215,46.4632568359375,21.237998962402344,WIFI
ec:8e:b5:01:bb:6f,DIRECT-B8-HP OfficeJet Pro 8720,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 18:22:24,6,-88,32.09190364,34.83203215,46.4632568359375,21.237998962402344,WIFI
9c:d6:43:23:86:20,elefz,[WEP][ESS],2017-11-08 18:22:24,6,-92,32.09190364,34.83203215,46.4632568359375,21.237998962402344,WIFI
14:ae:db:57:4c:9d,bezeq3111,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:25,1,-92,32.09189173,34.83191884,47.60589599609375,21.237998962402344,WIFI
7c:03:4c:ba:b2:0b,HOTBOX-E368,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:25,11,-88,32.09189173,34.83191884,47.60589599609375,21.237998962402344,WIFI
10:0d:7f:85:cc:4e,Bezeq,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 18:22:25,6,-91,32.09189173,34.83191884,47.60589599609375,21.237998962402344,WIFI
c0:4a:00:ad:6d:52,Oscar,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 18:22:26,6,-84,32.09183389,34.83180954,47.36810302734375,24.27199935913086,WIFI
d8:5d:4c:ca:18:32,Igor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:22:26,4,-86,32.09183389,34.83180954,47.36810302734375,24.27199935913086,WIFI
48:ee:0c:39:52:a4,Yana Veksman,[WEP][ESS],2017-11-08 18:22:26,11,-91,32.09183389,34.83180954,47.36810302734375,24.27199935913086,WIFI
08:97:58:33:6d:80,Provision-ISR_8136,[WPS][ESS],2017-11-08 18:22:26,4,-90,32.09183389,34.83180954,47.36810302734375,24.27199935913086,WIFI
7c:03:4c:ba:b2:0b,HOTBOX-E368,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:27,11,-83,32.09178696,34.83169891,47.0787353515625,27.305999755859375,WIFI
c4:12:f5:f6:f0:ec,KFIR,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:27,1,-83,32.09178696,34.83169891,47.0787353515625,27.305999755859375,WIFI
7c:03:4c:ba:f0:f2,Amit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:27,11,-84,32.09178696,34.83169891,47.0787353515625,27.305999755859375,WIFI
00:1a:dd:f4:f8:84,,[ESS],2017-11-08 18:22:27,6,-86,32.09178696,34.83169891,47.0787353515625,27.305999755859375,WIFI
8e:f5:a3:f8:cb:06,sss,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:28,1,-50,32.09173927,34.83152748,49.4407958984375,31.856998443603516,WIFI
00:1a:dd:c8:1f:c7,Kavim_WIFI,[ESS],2017-11-08 18:22:28,6,-88,32.09173927,34.83152748,49.4407958984375,31.856998443603516,WIFI
d4:6e:0e:3c:11:5c,sos,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:22:28,6,-91,32.09173927,34.83152748,49.4407958984375,31.856998443603516,WIFI
00:78:9e:fa:6b:4d,Mali,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:22:28,1,-89,32.09173927,34.83152748,49.4407958984375,31.856998443603516,WIFI
fc:3f:db:a1:44:fa,DIRECT-F6-HP DeskJet 3830 series,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:28,6,-88,32.09173927,34.83152748,49.4407958984375,31.856998443603516,WIFI
42502_51721_4740680,GOLAN T,UNKNOWN;il,2017-11-08 18:22:28,0,-91,32.09173927,34.83152748,49.4407958984375,31.856998443603516,GSM
1c:7e:e5:a6:96:33,ql-06183989,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:29,6,-91,32.09169516,34.83141653,48.99896240234375,34.89099884033203,WIFI
9c:d6:43:21:e9:eb,shy,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:29,6,-86,32.09169516,34.83141653,48.99896240234375,34.89099884033203,WIFI
f8:e9:03:14:80:e4,Igal,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:29,1,-90,32.09169516,34.83141653,48.99896240234375,34.89099884033203,WIFI
e8:d1:1b:73:79:56,HOTBOX-7950,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:29,11,-92,32.09169516,34.83141653,48.99896240234375,34.89099884033203,WIFI
5a:04:15:4f:e3:8b,Bezeq Free W0155D,[ESS],2017-11-08 18:22:29,11,-88,32.09169516,34.83141653,48.99896240234375,34.89099884033203,WIFI
c4:04:15:4f:e3:8a,RobSign_2.4,[WPA-PSK-TKIP][ESS],2017-11-08 18:22:30,11,-87,32.09163585,34.8312479,50.62518310546875,40.95899963378906,WIFI
00:12:2a:1d:9f:e6,Home Wireless,[WPA-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:30,1,-85,32.09163585,34.8312479,50.62518310546875,40.95899963378906,WIFI
f8:e9:03:0e:59:db,kirill_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:30,1,-87,32.09163585,34.8312479,50.62518310546875,40.95899963378906,WIFI
14:af:db:3e:35:f2,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:30,11,-91,32.09163585,34.8312479,50.62518310546875,40.95899963378906,WIFI
14:ae:db:3e:35:f2,yosef-2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:30,11,-91,32.09163585,34.8312479,50.62518310546875,40.95899963378906,WIFI
c4:12:f5:f9:ad:30,utm.co.il,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:30,10,-81,32.09163585,34.8312479,50.62518310546875,40.95899963378906,WIFI
14:ae:db:b3:50:8d,shuki2018,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:32,11,-85,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
06:ae:db:b3:50:8d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:32,11,-91,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
14:ae:db:3e:fa:7a,Bezeq_WiFi_2.4osama,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:32,10,-84,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
06:ae:db:c0:4b:bd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:32,1,-89,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
14:ae:db:c0:4b:bd,dasi202,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:32,1,-87,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
ec:8e:b5:01:bb:6f,DIRECT-B8-HP OfficeJet Pro 8720,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 18:22:32,6,-88,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
9c:d6:43:23:86:20,elefz,[WEP][ESS],2017-11-08 18:22:32,6,-92,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
7c:b7:33:97:42:ad,HOTFiber-F58E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:32,13,-83,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
c4:04:15:4b:8c:72,Katzv,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 18:22:32,11,-85,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
7c:03:4c:ba:d8:52,HOTBOX-98A2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:32,11,-90,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
74:88:8b:ff:ca:58,michal-cellcom,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:32,11,-92,32.09157445,34.83095093,50.9144287109375,37.92499923706055,WIFI
10:0d:7f:85:cc:4e,Bezeq,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 18:22:33,6,-87,32.09153451,34.83081524,50.406494140625,40.95899963378906,WIFI
7c:b7:33:97:42:ad,HOTFiber-F58E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:33,13,-75,32.09153451,34.83081524,50.406494140625,40.95899963378906,WIFI
c0:ac:54:f8:c4:ab,Ronald,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:33,11,-90,32.09153451,34.83081524,50.406494140625,40.95899963378906,WIFI
10:5a:f7:0c:60:e2,Home_2.4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:33,1,-93,32.09153451,34.83081524,50.406494140625,40.95899963378906,WIFI
7c:03:4c:ba:b2:0b,HOTBOX-E368,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:34,11,-87,32.09148581,34.83067556,52.42462158203125,37.92499923706055,WIFI
c0:4a:00:ad:6d:52,Oscar,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 18:22:34,6,-90,32.09148581,34.83067556,52.42462158203125,37.92499923706055,WIFI
d8:5d:4c:ca:18:32,Igor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 18:22:34,4,-86,32.09148581,34.83067556,52.42462158203125,37.92499923706055,WIFI
48:ee:0c:39:52:a4,Yana Veksman,[WEP][ESS],2017-11-08 18:22:34,11,-92,32.09148581,34.83067556,52.42462158203125,37.92499923706055,WIFI
08:97:58:33:6d:80,Provision-ISR_8136,[WPS][ESS],2017-11-08 18:22:34,4,-90,32.09148581,34.83067556,52.42462158203125,37.92499923706055,WIFI
c4:12:f5:f6:f0:ec,KFIR,[WPA2-PSK-CCMP][ESS],2017-11-08 18:22:34,1,-90,32.09148581,34.83067556,52.42462158203125,37.92499923706055,WIFI
7c:03:4c:ba:f0:f2,Amit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:34,11,-84,32.09148581,34.83067556,52.42462158203125,37.92499923706055,WIFI
00:1a:dd:f4:f8:84,,[ESS],2017-11-08 18:22:34,6,-86,32.09148581,34.83067556,52.42462158203125,37.92499923706055,WIFI
10:5a:f7:0c:60:e2,Home_2.4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 18:22:34,1,-85,32.09148581,34.83067556,52.42462158203125,37.92499923706055,WIFI
