Time, ID, Lat, Lon, Alt, #number of networks, SSID1, MAC1, Frequncy1, Signal1,SSID2, MAC2, Frequncy2, Signal2,SSID3, MAC3, Frequncy3, Signal3,SSID4, MAC4, Frequncy4, Signal4,SSID5, MAC5, Frequncy5, Signal5,SSID6, MAC6, Frequncy6, Signal6,SSID7, MAC7, Frequncy7, Signal7,SSID8, MAC8, Frequncy8, Signal8,SSID9, MAC9, Frequncy9, Signal9,SSID10, MAC10, Frequncy10, Signal10
2017-11-08 18:22:24,Z01B_1,32.09190364,34.83203215,46.4632568359375,8,babani,e8:d1:1b:9a:35:d6,11,-85,grin2.4,c4:12:f5:f9:36:3e,2,-90,shuki2018,14:ae:db:b3:50:8d,11,-76,BezeqFree,06:ae:db:b3:50:8d,11,-76,Bezeq_WiFi_2.4osama,14:ae:db:3e:fa:7a,10,-83,BezeqFree,06:ae:db:c0:4b:bd,1,-86,dasi202,14:ae:db:c0:4b:bd,1,-87,DIRECT-B8-HP OfficeJet Pro 8720,ec:8e:b5:01:bb:6f,6,-88,
2017-11-08 18:22:25,Z01B_1,32.09189173,34.83191884,47.60589599609375,2,bezeq3111,14:ae:db:57:4c:9d,1,-92,HOTBOX-E368,7c:03:4c:ba:b2:0b,11,-88,
2017-11-08 18:22:26,Z01B_1,32.09183389,34.83180954,47.36810302734375,3,Oscar,c0:4a:00:ad:6d:52,6,-84,Igor,d8:5d:4c:ca:18:32,4,-86,Yana Veksman,48:ee:0c:39:52:a4,11,-91,
2017-11-08 18:22:27,Z01B_1,32.09178696,34.83169891,47.0787353515625,3,HOTBOX-E368,7c:03:4c:ba:b2:0b,11,-83,KFIR,c4:12:f5:f6:f0:ec,1,-83,Amit,7c:03:4c:ba:f0:f2,11,-84,
2017-11-08 18:22:28,Z01B_1,32.09173927,34.83152748,49.4407958984375,5,sss,8e:f5:a3:f8:cb:06,1,-50,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-88,sos,d4:6e:0e:3c:11:5c,6,-91,Mali,00:78:9e:fa:6b:4d,1,-89,DIRECT-F6-HP DeskJet 3830 series,fc:3f:db:a1:44:fa,6,-88,
2017-11-08 18:22:29,Z01B_1,32.09169516,34.83141653,48.99896240234375,4,ql-06183989,1c:7e:e5:a6:96:33,6,-91,shy,9c:d6:43:21:e9:eb,6,-86,Igal,f8:e9:03:14:80:e4,1,-90,HOTBOX-7950,e8:d1:1b:73:79:56,11,-92,
2017-11-08 18:22:30,Z01B_1,32.09163585,34.8312479,50.62518310546875,5,RobSign_2.4,c4:04:15:4f:e3:8a,11,-87,Home Wireless,00:12:2a:1d:9f:e6,1,-85,kirill_2.4,f8:e9:03:0e:59:db,1,-87,BezeqFree,14:af:db:3e:35:f2,11,-91,yosef-2.4,14:ae:db:3e:35:f2,11,-91,
2017-11-08 18:22:32,Z01B_1,32.09157445,34.83095093,50.9144287109375,10,HOTFiber-F58E,7c:b7:33:97:42:ad,13,-83,Bezeq_WiFi_2.4osama,14:ae:db:3e:fa:7a,10,-84,shuki2018,14:ae:db:b3:50:8d,11,-85,Katzv,c4:04:15:4b:8c:72,11,-85,dasi202,14:ae:db:c0:4b:bd,1,-87,DIRECT-B8-HP OfficeJet Pro 8720,ec:8e:b5:01:bb:6f,6,-88,BezeqFree,06:ae:db:c0:4b:bd,1,-89,HOTBOX-98A2,7c:03:4c:ba:d8:52,11,-90,BezeqFree,06:ae:db:b3:50:8d,11,-91,elefz,9c:d6:43:23:86:20,6,-92,
2017-11-08 18:22:33,Z01B_1,32.09153451,34.83081524,50.406494140625,3,Bezeq,10:0d:7f:85:cc:4e,6,-87,HOTFiber-F58E,7c:b7:33:97:42:ad,13,-75,Ronald,c0:ac:54:f8:c4:ab,11,-90,
2017-11-08 18:22:34,Z01B_1,32.09148581,34.83067556,52.42462158203125,10,Amit,7c:03:4c:ba:f0:f2,11,-84,Home_2.4,10:5a:f7:0c:60:e2,1,-85,Igor,d8:5d:4c:ca:18:32,4,-86,,00:1a:dd:f4:f8:84,6,-86,HOTBOX-E368,7c:03:4c:ba:b2:0b,11,-87,Oscar,c0:4a:00:ad:6d:52,6,-90,Provision-ISR_8136,08:97:58:33:6d:80,4,-90,KFIR,c4:12:f5:f6:f0:ec,1,-90,HOTFiber-F58E,a4:08:f5:21:30:59,1,-90,Yana Veksman,48:ee:0c:39:52:a4,11,-92,
2017-11-08 18:22:36,Z01B_1,32.09146328,34.83043665,47.9012451171875,2,sss,8e:f5:a3:f8:cb:06,1,-57,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-90,
2017-11-08 18:22:38,Z01B_1,32.0914138,34.83017902,49.423583984375,1,utm.co.il,c4:12:f5:f9:ad:30,10,-84,
2017-11-08 18:22:39,Z01B_1,32.09139089,34.83009238,49.8697509765625,2,guzman,14:ae:db:47:17:cd,1,-84,valery,48:ee:0c:3c:26:10,9,-86,
2017-11-08 18:22:41,Z01B_1,32.09135305,34.8298781,50.81195068359375,5,Katzv,c4:04:15:4b:8c:72,11,-89,HOTBOX-98A2,7c:03:4c:ba:d8:52,11,-89,michal-cellcom,74:88:8b:ff:ca:58,11,-92,AssafB,7c:b7:33:c0:16:d6,9,-90,Tamir1,14:ae:db:4d:a6:45,11,-90,
2017-11-08 18:22:42,Z01B_1,32.09133805,34.82974595,51.39678955078125,5,HOTFiber-F58E,7c:b7:33:97:42:ad,13,-85,Ronald,c0:ac:54:f8:c4:ab,11,-90,anastasia,48:ee:0c:3e:4c:93,10,-81,BEZEQINT-4669,14:ae:db:43:46:6d,1,-89,462894386,14:ae:db:a4:be:aa,5,-89,
2017-11-08 18:22:43,Z01B_1,32.09149235,34.8294853,50.7291259765625,1,Wi-Fi12,14:ae:db:b7:da:f5,1,-85,
2017-11-08 18:22:44,Z01B_1,32.09147039,34.82939155,51.271728515625,6,landau,00:78:9e:fa:0b:cc,11,-89,avi227,fc:b4:e6:d0:b3:ff,11,-90,HP-Print-11-Officejet Pro 6830,dc:4a:3e:9d:de:11,6,-87,Oy Trabzon!<3,e8:cc:18:ec:08:0b,6,-92,brono2.4,14:ae:db:be:d1:0a,5,-94,BezeqNGN_002843_2.4GHz_1,ac:f1:df:18:3f:31,6,-88,
2017-11-08 18:22:45,Z01B_1,32.09146118,34.82926893,51.65802001953125,4,sss,8e:f5:a3:f8:cb:06,1,-54,yurka,c0:ac:54:f5:77:43,1,-86,ronen,6c:19:8f:4a:fd:41,8,-77,koriz.cam,14:ae:db:58:c5:ad,11,-88,
2017-11-08 18:22:47,Z01B_1,32.0915545,34.82914749,52.27947998046875,2,sss,8e:f5:a3:f8:cb:06,1,-48,BezeqNGN_002843_2.4GHz_1,ac:f1:df:18:3f:31,6,-76,
2017-11-08 18:22:48,Z01B_1,32.09155647,34.82907005,52.5299072265625,2,guzman,14:ae:db:47:17:cd,1,-83,valery,48:ee:0c:3c:26:10,9,-85,
2017-11-08 18:22:49,Z01B_1,32.09155882,34.82899557,52.50604248046875,1,Egged.co.il,00:0c:42:51:c2:c0,1,-86,
2017-11-08 18:22:50,Z01B_1,32.09155954,34.8289267,53.072998046875,2,BezeqNGN_002843_2.4GHz_1,ac:f1:df:18:3f:31,6,-70,Egged.co.il,00:0c:42:51:c2:c0,1,-75,
2017-11-08 18:22:51,Z01B_1,32.09156038,34.82885775,53.13616943359375,3,AssafB,7c:b7:33:c0:16:d6,9,-86,Tamir1,14:ae:db:4d:a6:45,11,-91,varga,14:ae:db:43:3f:05,11,-91,
2017-11-08 18:22:53,Z01B_1,32.09156255,34.828731,53.340576171875,3,anastasia,48:ee:0c:3e:4c:93,10,-81,BEZEQINT-4669,14:ae:db:43:46:6d,1,-85,462894386,14:ae:db:a4:be:aa,5,-90,
2017-11-08 18:22:57,Z01B_1,32.09155822,34.8287663,52.78546142578125,1,GOLAN T,42502_51721_4758437,0,-91,
2017-11-08 18:23:21,Z01B_1,32.09179128,34.82885424,47.54632568359375,2,avi227,fc:b4:e6:d0:b3:ff,11,-80,Shlomo Simha,00:78:9e:fb:4c:44,11,-90,
2017-11-08 18:23:24,Z01B_1,32.09177029,34.82861338,48.032470703125,4,HOTBOX-BAB2,00:78:9e:fa:64:7a,1,-86,MiraScreen 36298DE6,a2:2c:36:29:8d:e6,10,-84,Merav&Matan,14:ae:db:a2:b5:b5,6,-89,Ori,14:ae:db:a2:6b:c5,5,-92,
2017-11-08 18:23:25,Z01B_1,32.09177221,34.82855513,47.81494140625,2,HOTBOX-3725,b4:ee:b4:a8:37:2b,9,-85,Nashahata,14:ae:db:31:a8:a2,10,-80,
2017-11-08 18:23:27,Z01B_1,32.09177653,34.82837457,49.63079833984375,2,brono2.4,14:ae:db:be:d1:0a,5,-91,HOTBOX-1212,e0:ce:c3:8b:12:18,1,-84,
2017-11-08 18:23:28,Z01B_1,32.0917917,34.82829604,48.4857177734375,1,sss,8e:f5:a3:f8:cb:06,1,-43,
2017-11-08 18:23:30,Z01B_1,32.09186725,34.82810888,46.506103515625,1,koriz.cam,14:ae:db:58:c5:ad,11,-88,
2017-11-08 18:23:32,Z01B_1,32.09194039,34.8278565,45.75439453125,1,HOTFiber-539A,e0:ce:c3:23:39:62,1,-91,
2017-11-08 18:23:33,Z01B_1,32.09197337,34.82776354,46.299072265625,1,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-77,
2017-11-08 18:23:35,Z01B_1,32.09200054,34.82754876,45.562744140625,7,HOTBOX-3725,b4:ee:b4:a8:37:2b,9,-85,Nashahata,14:ae:db:31:a8:a2,10,-80,HOTBOX-BAB2,00:78:9e:fa:64:7a,1,-90,MiraScreen 36298DE6,a2:2c:36:29:8d:e6,10,-84,Merav&Matan,14:ae:db:a2:b5:b5,6,-89,Ori,14:ae:db:a2:6b:c5,5,-92,ZadaNet,cc:b2:55:67:c3:ef,11,-91,
2017-11-08 18:23:36,Z01B_1,32.09196706,34.82742745,42.8756103515625,5,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-66,open501,74:da:38:4c:8e:60,12,-83,adi_jenny_2.4_2GExt,d0:0e:d9:15:c4:13,1,-87,BezeqFree,62:ee:0c:3e:58:52,11,-89,Bezeq_WiFi,48:ee:0c:3e:58:51,11,-89,
2017-11-08 18:23:37,Z01B_1,32.09197314,34.82728527,42.52728271484375,3,sss,8e:f5:a3:f8:cb:06,1,-47,hiba,14:ae:db:c8:e3:7d,11,-90,039366810,c8:d3:a3:21:80:d9,6,-85,
2017-11-08 18:23:38,Z01B_1,32.09197249,34.82718544,39.89019775390625,2,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-55,bz46358323,14:ae:db:47:2b:85,1,-90,
2017-11-08 18:23:39,Z01B_1,32.09193612,34.82699569,38.04547119140625,1,HOTFiber-84A8,7c:b7:33:97:4f:59,11,-85,
2017-11-08 18:23:40,Z01B_1,32.09192766,34.82685612,37.67327880859375,2,Uzi,e4:6f:13:72:ef:ce,9,-90,BezeqFree,06:ae:db:3b:25:8d,6,-87,
2017-11-08 18:23:41,Z01B_1,32.09191284,34.82672643,37.33258056640625,1,eden2013e,b4:ee:b4:ac:dc:bd,11,-91,
2017-11-08 18:23:44,Z01B_1,32.09184071,34.82633707,37.53704833984375,3,adi_jenny_2.4_2GExt,d0:0e:d9:15:c4:13,1,-87,BezeqFree,62:ee:0c:3e:58:52,11,-91,Bezeq_WiFi,48:ee:0c:3e:58:51,11,-90,
2017-11-08 18:23:45,Z01B_1,32.09182073,34.82623576,36.80108642578125,4,sss,8e:f5:a3:f8:cb:06,1,-45,039366810,c8:d3:a3:21:80:d9,6,-87,Janis_2.4,ac:f1:df:a0:35:41,6,-91,bz037514@099,14:ae:db:58:f9:cd,11,-83,
2017-11-08 18:23:47,Z01B_1,32.09179968,34.82603378,36.6046142578125,4,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-82,bz46358323,14:ae:db:47:2b:85,1,-90,Bezeq Free,72:d9:98:c6:44:5c,6,-91,BezeqFree,06:ae:db:38:ee:1d,6,-89,
2017-11-08 18:23:48,Z01B_1,32.09180892,34.82594575,37.05419921875,1,Termial3,14:ae:db:3b:25:8d,6,-88,
2017-11-08 18:23:50,Z01B_1,32.09182972,34.82581176,37.5411376953125,1,BezeqFree,06:ae:db:3b:25:8d,6,-88,
2017-11-08 18:23:51,Z01B_1,32.09182802,34.82578721,37.71319580078125,2,ZH-Wn_499AF9,e0:76:d0:49:9a:f9,6,-80,Bezeq Free 7C72DD,52:21:b7:7c:72:de,11,-88,
2017-11-08 18:23:58,Z01B_1,32.09187136,34.82568976,37.52703857421875,1,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-72,
2017-11-08 18:24:09,Z01B_1,32.09182076,34.82557008,33.2186279296875,2,QA-NETEM-2,f0:29:29:78:c6:87,9,-86,VIBER-AD,f0:29:29:78:c6:86,9,-89,
2017-11-08 18:24:14,Z01B_1,32.09174268,34.82537681,33.6351318359375,1,Micromax Q4001,00:27:15:81:43:4f,11,-80,
2017-11-08 18:24:15,Z01B_1,32.09166328,34.82528932,35.14617919921875,3,limor,14:ae:db:a3:f3:7a,6,-88,,a8:bd:27:99:e5:24,6,-90,SuperbusWIFI,00:1a:dd:d7:6e:e4,1,-89,
2017-11-08 18:24:16,Z01B_1,32.09164052,34.82523685,35.38031005859375,2,,a8:bd:27:99:e5:21,6,-88,Wifi-12,14:ae:db:b0:2a:dd,11,-90,
2017-11-08 18:24:17,Z01B_1,32.09163705,34.82517869,34.97137451171875,3,sss,8e:f5:a3:f8:cb:06,1,-47,BezeqFree,06:ae:db:b6:11:4d,6,-91,Afikim_Wifi,00:1a:dd:f4:ec:65,6,-89,
2017-11-08 18:24:19,Z01B_1,32.09159165,34.82509448,35.51116943359375,1,SuperbusWIFI,00:1a:dd:d7:6e:e4,1,-83,
2017-11-08 18:24:21,Z01B_1,32.09155145,34.82499438,35.4219970703125,3,,a8:bd:27:99:e5:23,6,-91,gadirlaw,c4:04:15:65:28:59,1,-91,Nic,14:ae:db:b1:d5:35,1,-92,
2017-11-08 18:24:25,Z01B_1,32.0915369,34.82489564,37.9774169921875,2,pizza10,9c:d3:6d:98:c5:f6,3,-77,,00:1a:dd:f4:ec:64,6,-85,
2017-11-08 18:24:26,Z01B_1,32.09153466,34.82486363,38.84552001953125,1,gadirlaw,c4:04:15:65:28:59,1,-85,
2017-11-08 18:24:28,Z01B_1,32.09147842,34.82472791,37.56378173828125,2,HOTBOX-FD90,c0:ac:54:f6:10:56,6,-87,natan,9c:d3:6d:c1:30:8a,11,-87,
2017-11-08 18:24:30,Z01B_1,32.09143413,34.82466876,36.64453125,2,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-72,cofix mor,48:ee:0c:3d:82:40,9,-84,
2017-11-08 18:24:43,Z01B_1,32.09132289,34.82450629,32.64801025390625,3,shebolt,c4:04:15:11:30:b0,6,-84,BezeqNGN_045169_2.4GHz_1,3c:1e:04:04:28:70,6,-91,pizzale,9c:d3:6d:c2:71:51,11,-83,
2017-11-08 18:24:44,Z01B_1,32.09131431,34.82448619,33.1630859375,1,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-66,
2017-11-08 18:24:46,Z01B_1,32.09131635,34.82443075,33.77191162109375,2,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-50,pizzale,9c:d3:6d:c2:71:51,11,-77,
2017-11-08 18:25:00,Z01B_1,32.09119334,34.82410241,42.1754150390625,1,sss,8e:f5:a3:f8:cb:06,1,-46,
2017-11-08 18:25:54,Z01B_1,32.09092874,34.82392699,61.0357666015625,1,Afikim-wifi,34:0b:01:19:21:fc,7,-77,
2017-11-08 18:26:28,Z01B_1,32.09090347,34.82389368,59.39678955078125,2,YosiPlay,5e:f9:6a:10:8e:57,1,-88,Wirless-Afikim,00:1a:dd:e3:5f:64,11,-77,
2017-11-08 18:26:36,Z01B_1,32.09080772,34.82369182,62.68853759765625,4,Aviv2,14:ae:db:49:3f:ed,11,-83,beniyoni,14:ae:db:38:a8:9d,6,-92,TNCAPE5A34D,30:91:8f:ef:5f:53,1,-87,GOLAN T,42502_721_3451936,0,-113,
2017-11-08 18:26:40,Z01B_1,32.0908237,34.82336589,65.4205322265625,1,piza,48:ee:0c:3b:ae:d9,9,-76,
2017-11-08 18:26:43,Z01B_1,32.09077926,34.82323804,67.74945068359375,1,meni_2.4,80:37:73:ea:94:15,6,-86,
2017-11-08 18:26:44,Z01B_1,32.09076057,34.82318006,55.40625,1,avi2.4,40:9b:cd:d0:50:ec,2,-83,
2017-11-08 18:26:45,Z01B_1,32.09074906,34.82314122,57.77703857421875,3,BEZEQINT-F251,14:ae:db:a1:f2:55,6,-77,HOTBOX-7089,e8:d1:1b:73:70:8f,1,-83,,00:1a:dd:f4:f7:44,9,-69,
2017-11-08 18:26:47,Z01B_1,32.09074794,34.82305911,60.98681640625,1,hila86,14:ae:db:42:6a:25,11,-85,
2017-11-08 18:26:49,Z01B_1,32.09077674,34.82297169,64.63671875,2,Afikim_Wifi,00:1a:dd:f4:e0:65,8,-90,Redmi,50:8f:4c:f0:f6:ee,6,-90,
2017-11-08 18:26:50,Z01B_1,32.09078536,34.82292332,65.41741943359375,1,BezeqFree,06:ae:db:54:51:1d,11,-91,
2017-11-08 18:26:52,Z01B_1,32.09079255,34.8228065,68.95574951171875,2,sss,8e:f5:a3:f8:cb:06,1,-47,Kavim_WIFI,00:1a:dd:c8:1f:c7,6,-79,
2017-11-08 18:26:53,Z01B_1,32.0907937,34.82267659,70.89520263671875,2,ander,6c:19:8f:48:ec:b3,6,-88,AGVANIA_2.4,6c:b0:ce:2f:26:77,1,-86,
2017-11-08 18:26:54,Z01B_1,32.09074788,34.82259975,71.99530029296875,6,Cameleon,80:26:89:0d:66:1c,9,-77,AndroidAP,44:6d:6c:eb:ad:d6,1,-84,jaclivesart,c4:04:15:63:e4:f9,6,-88,utm.co.il,5c:d9:98:c1:f0:1c,6,-86,Bezeq-n_1922,9c:d3:6d:c3:19:22,11,-81,Bezeq-n_D644,e8:fc:af:7c:d6:44,11,-84,
2017-11-08 18:26:55,Z01B_1,32.09068112,34.82248195,72.27203369140625,5,utm.co.il,5c:d9:98:c1:f0:1c,6,-81,HOTFiber-E6D5,a4:08:f5:22:88:2b,6,-71,HOTFiber-E6D5,d8:fb:5e:87:64:43,6,-78,Snoopy,c4:04:15:65:e9:40,6,-79,Playground Internet,00:3a:99:f7:b9:30,12,-84,
2017-11-08 18:26:57,Z01B_1,32.09067826,34.82219376,64.34033203125,3,Adiv,14:ae:db:3c:7e:72,10,-77,BezeqFree,14:af:db:3c:7e:72,10,-77,lask,00:78:9e:fb:76:b5,1,-88,
2017-11-08 18:26:58,Z01B_1,32.09069807,34.82202558,67.2535400390625,7,BEZEQINT-F251,14:ae:db:a1:f2:55,6,-86,hila86,14:ae:db:42:6a:25,11,-85,Daniela,14:ae:db:45:32:25,11,-89,TP-LINK_AAFC84,c4:6e:1f:aa:fc:84,5,-74,benny10,c4:12:f5:83:e2:ea,11,-78,Bezeq Free,5a:12:f5:83:e2:eb,11,-80,,10:5a:f7:01:d9:55,1,-85,
2017-11-08 18:26:59,Z01B_1,32.09064554,34.82187047,68.03021240234375,2,gabay_2GExt,d0:0e:d9:0e:05:9b,11,-79,MikMik,14:ae:db:3b:58:55,9,-88,
2017-11-08 18:27:00,Z01B_1,32.09063709,34.82170891,70.012451171875,7,sss,8e:f5:a3:f8:cb:06,1,-48,cp-shafir,48:a9:d2:62:eb:ab,6,-87,Elina,10:be:f5:3f:40:a0,9,-80,koral,d4:d1:84:ff:49:d1,1,-83,BenOn,c0:ac:54:f7:a5:59,1,-83,HOTBOXalex,c0:ac:54:f7:f7:a8,11,-84,Shereen12,14:ae:db:31:f4:62,11,-86,
2017-11-08 18:27:01,Z01B_1,32.09063084,34.82158438,72.3677978515625,10,Cameleon,80:26:89:0d:66:1c,9,-81,Bezeq-n_1922,9c:d3:6d:c3:19:22,11,-81,Elshai,14:ae:db:58:56:75,11,-82,AndroidAP,44:6d:6c:eb:ad:d6,1,-84,jaclivesart,c4:04:15:63:e4:f9,6,-84,Bezeq-n_D644,e8:fc:af:7c:d6:44,11,-84,AGVANIA_2.4,6c:b0:ce:2f:26:77,1,-89,el gaucho,3c:1e:04:06:f6:30,1,-89,yuda8888 ,6c:3b:6b:2e:2e:a2,1,-89,Guest-WiFi,6e:3b:6b:2e:2e:a2,1,-90,
2017-11-08 18:27:02,Z01B_1,32.09061825,34.82147769,72.72564697265625,10,HOTFiber-E6D5,a4:08:f5:22:88:2b,6,-71,HOTFiber-E6D5,d8:fb:5e:87:64:43,6,-78,Snoopy,c4:04:15:65:e9:40,6,-79,Bezeq Free T0389A,6a:04:15:65:e9:41,6,-80,miya,bc:f6:85:0c:29:e2,6,-80,Bezeq Free,62:f6:85:0c:29:e3,6,-81,Playground Internet,00:3a:99:f7:b9:30,12,-84,utm.co.il,5c:d9:98:c1:f0:1c,6,-85,NOAM 25,a0:4f:d4:43:db:b1,1,-85,bakshi,84:26:15:ef:1a:63,1,-88,
2017-11-08 18:27:03,Z01B_1,32.09061373,34.82136717,73.48712158203125,3,Shereen12,14:ae:db:31:f4:62,11,-79,DIRECT-46-HP DeskJet 3830 series,fc:3f:db:a0:5d:47,6,-86,CRISTINA-1,a0:ab:1b:62:bc:98,6,-88,
2017-11-08 18:27:04,Z01B_1,32.09060564,34.82126084,74.8819580078125,1,CRISTINA-1,a0:ab:1b:62:bc:98,6,-83,
2017-11-08 18:27:05,Z01B_1,32.09058906,34.82117692,75.868896484375,4,Adiv,14:ae:db:3c:7e:72,10,-85,Shir,14:ae:db:42:9d:ed,11,-84,LiveVip,b4:ee:b4:a8:62:66,6,-82,Hasulam-rimon,14:ae:db:bd:d9:ea,10,-85,
2017-11-08 18:27:06,Z01B_1,32.09058836,34.82110791,76.771240234375,1,sss,8e:f5:a3:f8:cb:06,1,-43,
2017-11-08 18:27:08,Z01B_1,32.09060624,34.82097163,77.64959716796875,5,TP-LINK_AAFC84,c4:6e:1f:aa:fc:84,5,-83,benny10,c4:12:f5:83:e2:ea,11,-83,Bezeq Free,5a:12:f5:83:e2:eb,11,-84,,10:5a:f7:01:d9:55,1,-85,HOTBOX-6688,08:6a:0a:21:66:8e,1,-83,
2017-11-08 18:27:10,Z01B_1,32.09062139,34.8208356,72.24560546875,4,gabay_2GExt,d0:0e:d9:0e:05:9b,11,-86,MikMik,14:ae:db:3b:58:55,9,-88,hpsetup,d6:ec:48:cd:b9:95,6,-85,Kozlunin_net_20,9c:d3:6d:b8:19:cb,11,-79,
2017-11-08 18:27:12,Z01B_1,32.09052838,34.82075526,67.32183837890625,1,LiveVip.,f4:f2:6d:5e:9b:cb,1,-86,
2017-11-08 18:27:33,Z01B_1,32.09049451,34.82069498,50.38616943359375,2,anatby-1,7c:b7:33:bf:51:e1,13,-87,aviva,c4:12:f5:7f:c7:ea,1,-90,
2017-11-08 18:27:56,Z01B_1,32.09050029,34.82070713,48.39581298828125,2,Mark95432,c0:ac:54:f7:9e:08,6,-81,DIRECT-7B-HP DeskJet 3700 series,30:e1:71:a8:ee:7c,6,-89,
2017-11-08 18:28:00,Z01B_1,32.09043913,34.82057906,51.2410888671875,5,aviv,00:8c:54:de:9d:51,6,-81,Shula_2.4,14:ae:db:b6:d2:6d,6,-84,DIRECT-CBWorkCentre 3025,9e:93:4e:3e:4b:71,11,-86,sanela 2.4,30:b5:c2:db:41:67,1,-89,e,00:1f:1f:8b:1d:14,6,-80,
2017-11-08 18:28:01,Z01B_1,32.09039948,34.8204237,51.94793701171875,2,Irit_2,20:0c:c8:0f:b6:6d,11,-78,speedcontrol2.4,c0:ff:d4:7f:65:67,11,-88,
